account_id,account_name,tenant_id,health_score,health_segment,revenue,neediness_score,segment,account_level,industry,tad_score,tech_count,neediness_category
0011P000018bJz1QAE,poolsbylowell,885387571,73,Green,100000,3,Residential,Corporate,Roofing,0,5,Low
0011P00001GI1CiQAL,360paintingwacotx,1759019085,73,Green,100000,3,Residential,Corporate,Roofing,0,5,Low
0011P000018bPvIQAU,proliftcollincounty,875770147,75,Green,100000,3,Residential,Corporate,Roofing,0,5,Low
0011P00001Hwg3YQAR,blingle_146,1760319202,62,Yellow,100000,5,Residential,Corporate,Roofing,0,5,Medium
0011P00001HwSeoQAF,ifoam_120,1790962965,41,Red,100000,8,Residential,Corporate,Roofing,0,5,High
0011a00000RWE72AAH,temperaturedoctors,487135840,83,Green,100000,3,Residential,Corporate,Roofing,0,5,Low
0011P00001GI3WOQA1,,,70,Yellow,100000,5,Residential,Corporate,Roofing,0,5,Medium
0011P00001B5rZxQAJ,prolifttulsa,1043268557,83,Green,100000,3,Residential,Corporate,Roofing,0,5,Low
0011a00000VUkXNAA1,comfortservicesheatingac,508895015,87,Green,100000,3,Residential,Corporate,Roofing,0,5,Low
001Pg00000FajqpIAB,bumblebeeblinds_149,3457721877,83,Green,100000,3,Residential,Corporate,Roofing,0,5,Low
0011P00001CMe0GQAT,proliftfayetteville,1116920867,38,Red,100000,8,Residential,Corporate,Roofing,0,5,High
0011P00001IGUV7QAP,housedoctorscentralnj,1988619829,60,Green,100000,3,Residential,Corporate,Roofing,0,5,Low
001Pg00000P9XHmIAN,bumblebeeblinds_155,3923086174,63,Yellow,100000,5,Residential,Corporate,Roofing,0,5,Medium
0011a00000WUlayAAD,talosplumbingllc,1924940575,58,Yellow,100000,5,Residential,Corporate,Roofing,0,5,Medium
0011P00001E5EwOQAV,homepowersystems,1529083939,97,Green,100000,3,Residential,Corporate,Roofing,0,5,Low
0011a00000e2TxhAAE,conwaycomfort,415918730,89,Green,100000,3,Residential,Corporate,Roofing,0,5,Low
0011a00000be44FAAQ,eustisroofing_vertex,3631962645,94,Green,100000,3,Residential,Corporate,Roofing,0,5,Low
001Pg00000TsH8vIAF,varsityzone_104,3992589461,74,Green,100000,3,Residential,Corporate,Roofing,0,5,Low
0011P00001GH8rTQAT,1800plumbersaltlakecity,1653361941,54,Yellow,100000,5,Residential,Corporate,Roofing,0,5,Medium
001Pg00000Jt4uTIAR,blingle_160,3832859663,34,Red,100000,8,Residential,Corporate,Roofing,0,5,High
001Pg00000HJRsNIAX,bumblebeeblinds_151,3631027861,82,Green,100000,3,Residential,Corporate,Roofing,0,5,Low
0011P00001GI3WxQAL,360paintinglouisvilleky,1838918537,74,Green,100000,3,Residential,Corporate,Roofing,0,5,Low
0011a00000VUkoeAAD,floridaairconditioningandheating,410915851,57,Yellow,100000,5,Residential,Corporate,Roofing,0,5,Medium
001Pg000003szftIAA,groutmedicorlando,2371486384,73,Green,100000,3,Residential,Corporate,Roofing,0,5,Low
001Pg00000IkF1kIAF,bolderelectricsolutionsllc,3930778650,32,Red,100000,8,Residential,Corporate,Roofing,0,5,High
0011P00001GI3TyQAL,,,70,Yellow,100000,5,Residential,Corporate,Roofing,0,5,Medium
0011a00000WVq2rAAD,perryplumbingheatingandcooling,379440515,70,Yellow,100000,5,Residential,Corporate,Roofing,0,5,Medium
0011P00001B67drQAB,renewcrewspringdale,1058199403,25,Red,100000,8,Residential,Corporate,Roofing,0,5,High
0011a00000fKd5RAAS,isabelheatingcooling,1083709495,82,Green,100000,3,Residential,Corporate,Roofing,0,5,Low
0011P00001JIOjkQAH,groovyhues_106,1885104021,37,Red,100000,8,Residential,Corporate,Roofing,0,5,High
001Pg000007wxlnIAA,proliftspartanburgsc,2624332053,87,Green,100000,3,Residential,Corporate,Roofing,0,5,Low
0011P00001GI3OtQAL,,,70,Yellow,100000,5,Residential,Corporate,Roofing,0,5,Medium
0011P00001B2kkCQAR,wilsonfamilyplumbingheatingandair,1006951989,75,Green,100000,3,Residential,Corporate,Roofing,0,5,Low
001Pg00000JsiOxIAJ,gatsby_139,3833018420,82,Green,100000,3,Residential,Corporate,Roofing,0,5,Low
001Pg000001NkJgIAK,365plumbingofnevadallc,3851196956,87,Green,100000,3,Residential,Corporate,Roofing,0,5,Low
0011a00000cdUSOAA2,johnsonmechanicalllc,838975790,70,Yellow,100000,5,Residential,Corporate,Roofing,0,5,Medium
001Pg000018L74cIAC,reyelectrichvacsystemsllc,4433306139,40,Yellow,100000,5,Residential,Corporate,Roofing,0,5,Medium
0011P000012q2RmQAI,becoservices,701799081,70,Yellow,100000,5,Residential,Corporate,Roofing,0,5,Medium
0011a00000Ja3y0AAB,3dairservicesllc,790082635,82,Green,100000,3,Residential,Corporate,Roofing,0,5,Low
0011a00000CYkJiAAL,austinspumpingservicellc,4172579478,77,Green,100000,3,Residential,Corporate,Roofing,0,5,Low
0011a00000WVeBtAAL,adlheating,3859745562,84,Green,100000,3,Residential,Corporate,Roofing,0,5,Low
0011P00000xVPQlQAO,wiredllc,1561207974,84,Green,100000,3,Residential,Corporate,Roofing,0,5,Low
0011P00001JI88wQAD,cmceverythinginc,4390118165,50,Yellow,100000,5,Residential,Corporate,Roofing,0,5,Medium
0011a00000CYkNeAAL,clearview2,86308099,97,Green,100000,3,Residential,Corporate,Roofing,0,5,Low
001Pg000002OzayIAC,tgplumbing,2334912669,88,Green,100000,3,Residential,Corporate,Roofing,0,5,Low
0011a00000W8t3ZAAR,afasincdbaestesparkplumbers,4313122965,57,Green,100000,3,Residential,Corporate,Roofing,0,5,Low
0011a00000qDaW9AAK,naborsgaragedoors,437717269,81,Green,100000,3,Residential,Corporate,Roofing,0,5,Low
001Pg00000GWKYjIAP,upkeepmaintenancellc,4142580885,34,Red,100000,8,Residential,Corporate,Roofing,0,5,High
0011P000011GsKxQAK,homesteadconstruction,633746173,86,Green,100000,3,Residential,Corporate,Roofing,0,5,Low
0011P0000153Q8dQAE,samedayoverheadllc,725166755,70,Yellow,100000,5,Residential,Corporate,Roofing,0,5,Medium
0011P0000153VqiQAE,optimumairca,746968885,84,Green,100000,3,Residential,Corporate,Roofing,0,5,Low
0011P00001GJGAiQAP,avalonservicesinc,1839490078,44,Red,100000,8,Residential,Corporate,Roofing,0,5,High
0011P000016Ec1pQAC,integritypestsolutions,781604934,70,Yellow,100000,5,Residential,Corporate,Roofing,0,5,Medium
001Pg00000KUjnOIAT,garageup_heathsamples,3875105173,56,Green,100000,3,Residential,Corporate,Roofing,0,5,Low
0011P00001GICy1QAH,blingle_140,1671187224,81,Green,100000,3,Residential,Corporate,Roofing,0,5,Low
0011P00001FtLHAQA3,blingle_135,1584504503,76,Green,100000,3,Residential,Corporate,Roofing,0,5,Low
0011P00001CMvaiQAD,mdgkingbrian,4086613710,88,Green,100000,3,Residential,Corporate,Roofing,0,5,Low
0011a00000kndhCAAQ,pdsvirginiabeach,435355427,70,Yellow,100000,5,Residential,Corporate,Roofing,0,5,Medium
0011P00001B55mdQAB,mdgolatundeolatona,1024421805,62,Yellow,100000,5,Residential,Corporate,Roofing,0,5,Medium
0011a00000CYkOtAAL,oboyplumbing,150540690,70,Yellow,100000,5,Residential,Corporate,Roofing,0,5,Medium
0011P0000154JxwQAE,,,70,Yellow,100000,5,Residential,Corporate,Roofing,0,5,Medium
0011P00000yaqG0QAI,,,70,Yellow,100000,5,Residential,Corporate,Roofing,0,5,Medium
0011a00000CYkDvAAL,netrllc,930953894,80,Green,100000,3,Residential,Corporate,Roofing,0,5,Low
0011a00000w9zCJAAY,stebenincorporateddbaamericanleakdetection,497485608,96,Green,100000,3,Residential,Corporate,Roofing,0,5,Low
0011P00001FshtqQAB,mdggonzalezphilip,1589003043,60,Yellow,100000,5,Residential,Corporate,Roofing,0,5,Medium
0011a00000CYkNzAAL,mrrbeallbob,4994,92,Green,100000,3,Residential,Corporate,Roofing,0,5,Low
001Pg000001DdDBIA0,mdgsudolted,2175826439,83,Green,100000,3,Residential,Corporate,Roofing,0,5,Low
001Pg000007XgsVIAS,asvbaronciniedward,2397869717,53,Yellow,100000,5,Residential,Corporate,Roofing,0,5,Medium
001Pg00000C638AIAR,mhmbogiebrian,3079257421,90,Green,100000,3,Residential,Corporate,Roofing,0,5,Low
0011P00001GJ2ZvQAL,mdgpennerkathyandmatthew,1770472743,77,Green,100000,3,Residential,Corporate,Roofing,0,5,Low
001Pg00000DxOmoIAF,mdgborgmierscott,3280482671,79,Green,100000,3,Residential,Corporate,Roofing,0,5,Low
0011a00000H2bT8AAJ,preferred1,232848520,83,Green,100000,3,Residential,Corporate,Roofing,0,5,Low
0011a00000a4fo0AAA,butcherac,463540650,84,Green,100000,3,Residential,Corporate,Roofing,0,5,Low
0011a00000CYkNpAAL,asvstewartelton,100717572,70,Yellow,100000,5,Residential,Corporate,Roofing,0,5,Medium
001Pg00000JSb9pIAD,mdgpatelmanan,3825418645,76,Green,100000,3,Residential,Corporate,Roofing,0,5,Low
0011a00000kndhVAAQ,pdslasvegas,516608450,93,Green,100000,3,Residential,Corporate,Roofing,0,5,Low
0011a00000CYxPyAAL,mrrsmithshannon,134543108,98,Green,100000,3,Residential,Corporate,Roofing,0,5,Low
0011a00000CYxMpAAL,asvperrygregory,147524999,83,Green,100000,3,Residential,Corporate,Roofing,0,5,Low
0011P00001IFoWuQAL,mdgluceramike,1941957732,58,Yellow,100000,5,Residential,Corporate,Roofing,0,5,Medium
001Pg00000AG6SOIA1,asvbarreraabel,2867893650,76,Green,100000,3,Residential,Corporate,Roofing,0,5,Low
001Pg000000iVhgIAE,mdgsiebered,2132666389,95,Green,100000,3,Residential,Corporate,Roofing,0,5,Low
0011P000016p20eQAA,silaservicesny,857364776,85,Green,100000,3,Residential,Corporate,Roofing,0,5,Low
0011P00000yaqG2QAI,,,70,Yellow,100000,5,Residential,Corporate,Roofing,0,5,Medium
0011P00001JICtPQAX,mdgwilsonjason,2068842645,72,Green,100000,3,Residential,Corporate,Roofing,0,5,Low
0011a00000W9fx7AAB,greenvillecomfortsystems,1027516707,70,Yellow,100000,5,Residential,Corporate,Roofing,0,5,Medium
0011a00000kndhDAAQ,pdssouthflorida,435355417,27,Red,100000,8,Residential,Corporate,Roofing,0,5,High
0011a00000kndhRAAQ,pdsfortwayne,990496540,95,Green,100000,3,Residential,Corporate,Roofing,0,5,Low
0011a00000kndgiAAA,pdsaustin,387003657,90,Green,100000,3,Residential,Corporate,Roofing,0,5,Low
0011a00000kndhMAAQ,pdsdayton,440549281,95,Green,100000,3,Residential,Corporate,Roofing,0,5,Low
001Pg00000C79rzIAB,mdgperezrobert,2715977802,93,Green,100000,3,Residential,Corporate,Roofing,0,5,Low
001Pg00000AxLMRIA3,asvseijovilaeddie,2960851794,63,Yellow,100000,5,Residential,Corporate,Roofing,0,5,Medium
0011a00000cFLqsAAG,asvmortonneal,366804237,97,Green,100000,3,Residential,Corporate,Roofing,0,5,Low
001Pg000001xHIoIAM,asvmankariousmariam,2251659825,98,Green,100000,3,Residential,Corporate,Roofing,0,5,Low
001Pg000009YWl4IAG,mhmolsonjason,2781193881,73,Green,100000,3,Residential,Corporate,Roofing,0,5,Low
0011P000012nhUnQAI,mhmseeverrandall,645436370,99,Green,100000,3,Residential,Corporate,Roofing,0,5,Low
001Pg00001MKabdIAD,bf_dparker,4528590811,72,Green,100000,3,Residential,Corporate,Roofing,0,5,Low
0011a00000EaT8hAAF,mredominguekevin,196546948,99,Green,100000,3,Residential,Corporate,Roofing,0,5,Low
0011a00000kxdK7AAI,glascoheatingandairconditioning,1078892198,97,Green,100000,3,Residential,Corporate,Roofing,0,5,Low
001Pg000005JithIAC,mdgalexanderrichard,2468822165,67,Yellow,100000,5,Residential,Corporate,Roofing,0,5,Medium
0011a00000WVpFXAA1,essentialpowersystems,2709337050,74,Green,100000,3,Residential,Corporate,Roofing,0,5,Low
0011P000016p20VQAQ,silaservicesmd,857434397,97,Green,100000,3,Residential,Corporate,Roofing,0,5,Low
0011a00000cd6r4AAA,rolandblackheatingcoolinginc,670818732,81,Green,100000,3,Residential,Corporate,Roofing,0,5,Low
001Pg00000D1hJZIAZ,peakroofingpartnersllc,3379952021,25,Red,100000,8,Residential,Corporate,Roofing,0,5,High
001Pg000009w8ssIAA,mrecatheycharity,2831419185,90,Green,100000,3,Residential,Corporate,Roofing,0,5,Low
0011a00000CYxOuAAL,mrrfergusonspencer,124634499,99,Green,100000,3,Residential,Corporate,Roofing,0,5,Low
0011a00000ojudXAAQ,pdsboston,438326675,94,Green,100000,3,Residential,Corporate,Roofing,0,5,Low
0011a00000W9ggqAAB,pdscolumbia,434835022,89,Green,100000,3,Residential,Corporate,Roofing,0,5,Low
0011P00001CNgYIQA1,mdgallgoodcharlottefs,4165444373,58,Green,100000,3,Residential,Corporate,Roofing,0,5,Low
0011a00000CYkLYAA1,metrosewerplumbing,162595843,86,Green,100000,3,Residential,Corporate,Roofing,0,5,Low
0011a00000KaYLGAA3,jakesheatingcooling,284009621,75,Green,100000,3,Residential,Corporate,Roofing,0,5,Low
0011P00001CMJZCQA5,,,70,Yellow,100000,5,Residential,Corporate,Roofing,0,5,Medium
0011P000016ni1hQAA,theplumberhuntsville,827647419,87,Green,100000,3,Residential,Corporate,Roofing,0,5,Low
0011P00001B55mnQAB,mdgmalonegreg,1025855395,91,Green,100000,3,Residential,Corporate,Roofing,0,5,Low
001Pg00000GNmvvIAD,mdgmartinezandrew,3508199302,77,Green,100000,3,Residential,Corporate,Roofing,0,5,Low
0011a00000ikOf0AAE,pdscentralflorida2,386992520,97,Green,100000,3,Residential,Corporate,Roofing,0,5,Low
0011a00000YuaJ9AAJ,mrrpoolebrian,356990083,97,Green,100000,3,Residential,Corporate,Roofing,0,5,Low
0011P000016mjoxQAA,bilderandsonsplumbingllc,807163173,83,Green,100000,3,Residential,Corporate,Roofing,0,5,Low
001Pg00000XopCPIAZ,mdgparksaaron,4052054781,85,Green,100000,3,Residential,Corporate,Roofing,0,5,Low
001Pg000000ijOCIAY,mdgcorfieldchuck,2132666466,79,Green,100000,3,Residential,Corporate,Roofing,0,5,Low
0011a00000bdr4CAAQ,mariosairconditioningheating,885942704,94,Green,100000,3,Residential,Corporate,Roofing,0,5,Low
001Pg00000EoZGWIA3,mdghansenerik,3236722823,78,Green,100000,3,Residential,Corporate,Roofing,0,5,Low
001Pg000007ElJiIAK,mrepiesonmichael,2579399317,57,Yellow,100000,5,Residential,Corporate,Roofing,0,5,Medium
0011a00000mdbHhAAI,mrrpinajose,377782148,99,Green,100000,3,Residential,Corporate,Roofing,0,5,Low
0011P0000154JuKQAU,plglive,877740339,4,Red,100000,8,Residential,Corporate,Roofing,0,5,High
0011P00000yaqFxQAI,pdssanluisobispo2,538671981,64,Yellow,100000,5,Residential,Corporate,Roofing,0,5,Medium
0011a00000qFZIYAA4,pdscincinnati2,433761312,94,Green,100000,3,Residential,Corporate,Roofing,0,5,Low
0011P00001FShFNQA1,mrrwickerkevin,1477114922,97,Green,100000,3,Residential,Corporate,Roofing,0,5,Low
0011P00000yaXajQAE,pdsmyrtlebeach,435352223,53,Green,100000,3,Residential,Corporate,Roofing,0,5,Low
001Pg000001umUSIAY,asvsafirullapaul,2175933717,66,Yellow,100000,5,Residential,Corporate,Roofing,0,5,Medium
001Pg000007FgaxIAC,asvrahmattinajib,2456389915,66,Yellow,100000,5,Residential,Corporate,Roofing,0,5,Medium
0011a00000mdbHwAAI,asvauthementjason,375997580,85,Green,100000,3,Residential,Corporate,Roofing,0,5,Low
0011a00000W9EFgAAN,climate,2599554069,88,Green,100000,3,Residential,Corporate,Roofing,0,5,Low
0011a00000jFkYXAA0,advancedwatersystemsofeasternregionsllc,812849350,83,Green,100000,3,Residential,Corporate,Roofing,0,5,Low
0011P00001E52ThQAJ,mdgalexandernealfs,4165444378,53,Green,100000,3,Residential,Corporate,Roofing,0,5,Low
0011a00000ok1xqAAA,pdscharleston,435355413,67,Green,100000,3,Residential,Corporate,Roofing,0,5,Low
0011a00000VUkvKAAT,groggshomeservices,1428309673,94,Green,100000,3,Residential,Corporate,Roofing,0,5,Low
0011a00000W9A9QAAV,uniqueindoorcomfortchicago,425128836,93,Green,100000,3,Residential,Corporate,Roofing,0,5,Low
001Pg0000135eQ6IAI,,,54,Green,100000,3,Residential,Corporate,Roofing,0,5,Low
0011a00000CYxNcAAL,mredoresean,163440269,91,Green,100000,3,Residential,Corporate,Roofing,0,5,Low
0011a00000cu2uAAAQ,mrrwatsontyler,369307141,96,Green,100000,3,Residential,Corporate,Roofing,0,5,Low
0011P00000wqsyPQAQ,pdsstlouis,488133327,96,Green,100000,3,Residential,Corporate,Roofing,0,5,Low
0011a00000m89fCAAQ,pdsindianapolis,438335902,97,Green,100000,3,Residential,Corporate,Roofing,0,5,Low
0011P00001IFRLYQA5,mdgbrandonhunter,1918634652,79,Green,100000,3,Residential,Corporate,Roofing,0,5,Low
001Pg00000AxId2IAF,mreeltringhamlee,2967327509,69,Yellow,100000,5,Residential,Corporate,Roofing,0,5,Medium
0011P000019fBIOQA2,youngssepticservices,1066815665,87,Green,100000,3,Residential,Corporate,Roofing,0,5,Low
0011P00000yaqG1QAI,,,70,Yellow,100000,5,Residential,Corporate,Roofing,0,5,Medium
001Pg000008rj47IAA,mdgpaulryan,2702874773,82,Green,100000,3,Residential,Corporate,Roofing,0,5,Low
0011P00001CMeATQA1,mdgchapmanjason,1117136163,84,Green,100000,3,Residential,Corporate,Roofing,0,5,Low
001Pg000007E3YTIA0,mrejanitscheckrick,2559553396,74,Green,100000,3,Residential,Corporate,Roofing,0,5,Low
0011P00001GFJo5QAH,mdgbrayluke,1618837283,66,Yellow,100000,5,Residential,Corporate,Roofing,0,5,Medium
0011a00000WVtqCAAT,fahrenheitinc,865702964,84,Green,100000,3,Residential,Corporate,Roofing,0,5,Low
0011P000016EXAfQAO,temperatureprotampa,770738746,86,Green,100000,3,Residential,Corporate,Roofing,0,5,Low
0011P00001GIwAeQAL,mdgtennantkevin,1763938965,93,Green,100000,3,Residential,Corporate,Roofing,0,5,Low
0011a00000kuntpAAA,pdsnwarkansas,404259474,92,Green,100000,3,Residential,Corporate,Roofing,0,5,Low
0011a00000CYkPDAA1,mrrdiazjoseph,41231,91,Green,100000,3,Residential,Corporate,Roofing,0,5,Low
0011a00000CYkKZAA1,mrrstcroixkathleen,84798979,94,Green,100000,3,Residential,Corporate,Roofing,0,5,Low
0011a00000CYkNIAA1,mrrwilksjohn2,37133,91,Green,100000,3,Residential,Corporate,Roofing,0,5,Low
0011a00000kndhPAAQ,pdsatlanta,438346255,70,Yellow,100000,5,Residential,Corporate,Roofing,0,5,Medium
001Pg00000DGEynIAH,mdgkingbret,2715977812,76,Green,100000,3,Residential,Corporate,Roofing,0,5,Low
001Pg000009HIJYIA4,watertech239,2897997863,82,Green,100000,3,Residential,Corporate,Roofing,0,5,Low
001Pg000007bQM6IAM,mdgleamandave,1105067224,63,Yellow,100000,5,Residential,Corporate,Roofing,0,5,Medium
0011a00000CYxMLAA1,asvjayscott,137537801,95,Green,100000,3,Residential,Corporate,Roofing,0,5,Low
0011P00001CModPQAT,mdgfitzulamike,1122749357,58,Yellow,100000,5,Residential,Corporate,Roofing,0,5,Medium
0011a00000YuLvvAAF,warrenhaymechanical,4169286549,62,Green,100000,3,Residential,Corporate,Roofing,0,5,Low
0011a00000WVt23AAD,comfortaireheatingandcooling,532933057,86,Green,100000,3,Residential,Corporate,Roofing,0,5,Low
0011a00000W9M1xAAF,dittercoolingheatingelectrical,463534117,83,Green,100000,3,Residential,Corporate,Roofing,0,5,Low
0011a00000CYkP0AAL,ranichols,17748904,90,Green,100000,3,Residential,Corporate,Roofing,0,5,Low
0011P00001IGUTzQAP,mccoyservicellc,2142866069,11,Red,100000,8,Residential,Corporate,Roofing,0,5,High
001Pg000003WAZXIA4,ejfmaintenanceservicesllc,2432531235,28,Red,100000,8,Residential,Corporate,Roofing,0,5,High
0011a00000W9gjIAAR,americanveteranairconditioning,475204744,88,Green,100000,3,Residential,Corporate,Roofing,0,5,Low
0011P00001GGbPgQAL,professionalpipinginc,1722280469,33,Red,100000,8,Residential,Corporate,Roofing,0,5,High
0011P00001B4qsWQAR,rpmhvacservice,1026884900,24,Red,100000,8,Residential,Corporate,Roofing,0,5,High
0011P00001CN767QAD,htrmechanicalllc,1360924712,77,Green,100000,3,Residential,Corporate,Roofing,0,5,Low
0011P000019ecwNQAQ,jbmechanicalllc,4415100437,39,Yellow,100000,5,Residential,Corporate,Roofing,0,5,Medium
0011a00000VUkN9AAL,brightonaircorp,844083363,69,Yellow,100000,5,Residential,Corporate,Roofing,0,5,Medium
0011a00000WVwxxAAD,efficienthomesolutions,490214031,70,Yellow,100000,5,Residential,Corporate,Roofing,0,5,Medium
0011P00000zh4kLQAQ,dispatchplumbing,701439662,57,Yellow,100000,5,Residential,Corporate,Roofing,0,5,Medium
0011P000012oHVoQAM,myelectrician,848068643,86,Green,100000,3,Residential,Corporate,Roofing,0,5,Low
0011P000019ejzbQAA,rogersplumbinginc,2450756245,80,Green,100000,3,Residential,Corporate,Roofing,0,5,Low
0011a00000w9ZnwAAE,hvacrfinestllc,1856088986,13,Red,100000,8,Residential,Corporate,Roofing,0,5,High
001Pg00001I8I4vIAF,allinheatingandair_,4520725915,32,Yellow,100000,5,Residential,Corporate,Roofing,0,5,Medium
0011a00000cDeOlAAK,atlantaboiler,3836262421,92,Green,100000,3,Residential,Corporate,Roofing,0,5,Low
0011a00000fpbJ3AAI,firstchicagoplumbing,1400688675,80,Green,100000,3,Residential,Corporate,Roofing,0,5,Low
0011P000012oDjFQAU,htaplumbing,1550295470,68,Yellow,100000,5,Residential,Corporate,Roofing,0,5,Medium
0011a00000WVwNiAAL,bradleyplumbing,1051232303,77,Green,100000,3,Residential,Corporate,Roofing,0,5,Low
0011a00000e4AluAAE,smitsonindoorair,672260683,87,Green,100000,3,Residential,Corporate,Roofing,0,5,Low
0011a00000CYk2QAAT,michaelsplumbingofcentralflorida,352599187,92,Green,100000,3,Residential,Corporate,Roofing,0,5,Low
001Pg000009bVGBIA2,tarnation,2930551445,3,Red,100000,8,Residential,Corporate,Roofing,0,5,High
0011a00000KaYafAAF,simeoneplumbing,284009625,59,Yellow,100000,5,Residential,Corporate,Roofing,0,5,Medium
0011P00001136WoQAI,acehomeheatingandairconditioning,1365418022,88,Green,100000,3,Residential,Corporate,Roofing,0,5,Low
0011a00000cEHE9AAO,meyerheatingcooling,781598000,87,Green,100000,3,Residential,Corporate,Roofing,0,5,Low
0011a00000a4fmrAAA,jacksplumbingincdbajacksallamericanplumbing,1342257700,86,Green,100000,3,Residential,Corporate,Roofing,0,5,Low
0011a00000nkNi8AAE,thecoolguyllc,2499692698,81,Green,100000,3,Residential,Corporate,Roofing,0,5,Low
0011P00001HwUUCQA3,parkerservicesinc,2277437342,61,Yellow,100000,5,Residential,Corporate,Roofing,0,5,Medium
0011a00000CYkLRAA1,ajdanboise,47346189,98,Green,100000,3,Residential,Corporate,Roofing,0,5,Low
001Pg000004hxSMIAY,crownmechanicalllc,2534084245,88,Green,100000,3,Residential,Corporate,Roofing,0,5,Low
001Pg000015a0NtIAI,irepairheating,4419851930,28,Red,100000,8,Residential,Corporate,Roofing,0,5,High
0011a00000fLSFTAA4,nevadaresidentialservices,489845644,87,Green,100000,3,Residential,Corporate,Roofing,0,5,Low
001Pg00000EJYneIAH,marinh2oinc,4020546069,81,Green,100000,3,Residential,Corporate,Roofing,0,5,Low
0011P00001JI6MYQA1,purplemountainplumbingllc,3949570709,77,Green,100000,3,Residential,Corporate,Roofing,0,5,Low
001Pg00000HRdMsIAL,arrowaterservicesllc,3925092245,79,Green,100000,3,Residential,Corporate,Roofing,0,5,Low
0011a00000WUiQEAA1,chrisplumbing,435352251,85,Green,100000,3,Residential,Corporate,Roofing,0,5,Low
0011a00000W5m8bAAB,aabelheatingairconditioning,545849888,95,Green,100000,3,Residential,Corporate,Roofing,0,5,Low
0011P000019e2mGQAQ,smartheatingandairconditioninginc,975629479,72,Green,100000,3,Residential,Corporate,Roofing,0,5,Low
0011a00000W9MpnAAF,allsourceplumbingincdbanewcomerplumbing,4043800222,72,Green,100000,3,Residential,Corporate,Roofing,0,5,Low
